gene,log2FoldChange,pvalue,padj
GENE_06404,0.7527450892729357,6.144883089477562e-05,0.001282696115098803
GENE_06405,0.5139418518574654,0.020902467648337336,0.0395730171305137
GENE_06406,0.46759319476218497,0.03965924599499194,0.06295118411903482
GENE_06407,0.4909414832415093,0.0070789114265748364,0.01902421775483697
GENE_06408,0.6708250910242173,0.004213275819765272,0.013743961183791049
GENE_06409,0.10760251316194136,0.6054150139410928,0.6220869440414024
GENE_06410,0.36346961804525435,0.051901932911419625,0.07715464978656106
GENE_06411,0.2901568657970932,0.1829920750637561,0.21362605073985066
GENE_06412,0.6173058791169819,0.009575660224140428,0.02324189374791366
GENE_06413,0.6812526335055145,0.0010860460835704858,0.006328939880946887
GENE_06414,0.5442548249475934,0.009480990402118241,0.02306249185628373
GENE_06415,0.7786251583902155,0.00020926162069705674,0.0026305774241615707
GENE_06416,0.5404564521698338,0.007042759921175371,0.018962735382809293
GENE_06417,0.6065268036325477,0.005210749347165774,0.01570922323535054
GENE_06418,0.28090211665159615,0.13640338672425617,0.16669117282690477
GENE_06419,0.5020152876048245,0.012838103039787704,0.028337376978593336
GENE_06420,0.36241688189336685,0.08327082644238415,0.11205870870997732
GENE_06421,0.7309017685770502,0.0001468484016921131,0.0021691022543361806
GENE_06422,0.6606598136646191,0.0041977739178739445,0.01371373380553396
GENE_06423,0.3979742615467252,0.07432488840580505,0.10244643474266718
GENE_06424,0.6503661279298978,0.0017715080913168614,0.008345170152695184
GENE_06425,0.5086091340188794,0.014004672478374156,0.030065849030429703
GENE_06426,0.8917902623066034,2.0056135599424185e-05,0.0007319757518038023
GENE_06427,0.6046949826333377,0.003971641727986283,0.013247637518299809
GENE_06428,0.5225619775069124,0.008165281934012251,0.020884789654827728
GENE_06429,0.5354190206640723,0.00788138875003003,0.02043398690700034
GENE_06430,0.5826334850207893,0.002148822704109723,0.009330537143333578
GENE_06431,0.38812350468921064,0.05975898271945553,0.08603366357537508
GENE_06432,0.6814260990175667,0.0009031541910599302,0.00568749906631382
GENE_06433,0.2848566478623633,0.15823880813430616,0.18849173095212168
GENE_06434,0.5527945535962999,0.02813922231594797,0.049133367547878136
GENE_06435,0.5634916048990783,0.005403224860930127,0.016047593884556365
GENE_06436,0.29773209569364134,0.16399842969296324,0.19421888878844532
GENE_06437,0.3307018667813102,0.09751313258979077,0.12688761560154949
GENE_06438,0.34205386671219884,0.12139780298463554,0.15104865370739773
GENE_06439,0.8106306951490971,1.1180907781746142e-05,0.0005682205927280302
GENE_06440,0.24883485540215755,0.20594112224258249,0.23592750858355194
GENE_06441,0.7124645111251215,0.002058690941215396,0.009137554111031496
GENE_06442,0.5999526947186551,0.0030219533192046327,0.011275945220912808
GENE_06443,0.57976845426876,0.01356359918529255,0.029491102924262564
GENE_06444,0.4417589967148814,0.017731106929841686,0.035438764834829516
GENE_06445,0.3353521064073357,0.09313974457169692,0.12268143384048594
GENE_06446,0.16953646159137037,0.4388822279576826,0.4618840538388577
GENE_06447,0.6693700998759695,0.0031738395101370445,0.01156133462085059
GENE_06448,0.4882805009705926,0.038789400843442394,0.06189468779869538
GENE_06449,1.1515941002007049,4.5982537514262194e-08,1.5856047418711104e-05
GENE_06450,0.5270332151133399,0.011679116171648796,0.02656759820666241
GENE_06451,-0.06276061918242704,0.7637895095994229,0.7735360640058973
GENE_06452,0.4846156896705436,0.008051142076730744,0.020723660429165364
GENE_06453,0.2383487975593983,0.3057461953979555,0.3334564242534142
GENE_06454,0.6336222058771099,0.0030477915189484695,0.011326324700349178
GENE_06455,0.7024971272907861,0.0004871580149371336,0.004131978646941543
GENE_06456,0.7944425256822045,0.00036557031952078213,0.0035184823822981917
GENE_06457,0.7248781614751847,0.0009472125701648608,0.005879655929018379
GENE_06458,0.16871060035141916,0.4009695957821171,0.42624598254716395
GENE_06459,0.2310233758675908,0.33635973794122065,0.3632394578198927
GENE_06460,0.16307967694658743,0.4454071289992362,0.4682581255248488
GENE_06461,0.28375423473120165,0.2273445522766627,0.2569775906553749
GENE_06462,0.6702448812186308,0.002138020512419413,0.009304419687290502
GENE_06463,0.7892519999547023,0.000197035148361106,0.002529334382042439
GENE_06464,0.6809368812392655,0.004836792190427607,0.014988510041610188
GENE_06465,0.4174499057663317,0.05004390626828476,0.0751071683450169
GENE_06466,0.6335315567120228,0.002711443400646614,0.010575052264612379
GENE_06467,0.44835509026078224,0.04810528145215141,0.0729199355042465
GENE_06468,0.4961050848760422,0.015064105614651397,0.031574314849405566
GENE_06469,0.5372888498693227,0.007581140771041754,0.019866721098117806
GENE_06470,0.5959749883853771,0.00324747568053343,0.011694186822230572
GENE_06471,0.6187476511041288,0.0013780345246152414,0.00721106501630163
GENE_06472,0.5706480960228957,0.006297091533996181,0.017743247481627818
GENE_06473,0.3535710834686778,0.10265060077216799,0.13224761758846687
GENE_06474,0.7478079760544887,0.0003375837431158608,0.003385506718089177
GENE_06475,0.14809208972607468,0.4985488118505179,0.5188352709444457
GENE_06476,0.47473611891933665,0.03702554832311547,0.05994582609642807
GENE_06477,0.7251163588515883,0.0008469385389510104,0.005505896661444869
GENE_06478,0.5031336360843284,0.02670331730679147,0.047237426688115106
GENE_06479,0.4065923111717753,0.030823420610207417,0.05252145927429436
GENE_06480,0.3379556314600052,0.10762970550330608,0.13731781768730042
GENE_06481,0.335140565279354,0.060065818514022803,0.0863635061308739
GENE_06482,0.5460397442136342,0.018225078873536558,0.03611071700720538
GENE_06483,0.363476324529616,0.0901085995896461,0.11931753123628985
GENE_06484,0.8494883889585205,9.31741637860899e-05,0.0016260761568253038
GENE_06485,0.32747159573958395,0.15577835526051545,0.18595959801899897
GENE_06486,0.4021067820348101,0.045508532360631015,0.07003017750498297
GENE_06487,0.43577300794145746,0.057117491234102064,0.08299548275806751
GENE_06488,0.6476443489417552,0.0020579099268377755,0.009137554111031496
GENE_06489,0.4539852425279749,0.028620911271197903,0.04977215309087838
GENE_06490,0.23222867571634076,0.24840047798541418,0.2774494336930796
GENE_06491,0.4379693153875843,0.02713010053616798,0.04779792201579982
GENE_06492,0.06972513367771782,0.7383988420719121,0.7495673962764309
GENE_06493,0.5763308896652486,0.0064321817960082605,0.017941929695978413
GENE_06494,0.663197938787107,0.0004100250874301736,0.003730892515288204
GENE_06495,0.3195519963991611,0.15969987362958427,0.18998319489600793
GENE_06496,0.853988282113681,1.7293031729662346e-05,0.0007005544195653005
GENE_06497,0.27076139515086606,0.210066188359565,0.24004820975838762
GENE_06498,0.7548677704663511,0.0005031409986703582,0.0041823856913579234
GENE_06499,0.4759360365989229,0.016384009561068537,0.03353233410298893
GENE_06500,0.6108000638273099,0.004210100985622064,0.013740538464823968
GENE_06501,0.1782606391663748,0.3649386182998158,0.3911872851321854
GENE_06502,0.3433220240933297,0.08101302470469697,0.10986306577799967
GENE_06503,0.4251700494777806,0.03191383249110343,0.053835749816301334
GENE_06504,0.7837009732939046,0.0003074875813882646,0.003216397294856324
GENE_06505,0.4227465651677811,0.08235582284541487,0.11124937100102811
GENE_06506,0.5259640020592835,0.018467580793335103,0.03641084541272694
GENE_06507,0.5220782791853829,0.010597767771839791,0.024873978993271387
GENE_06508,0.16028873628978602,0.48801295639718567,0.5092486240187682
GENE_06509,0.34621092121962693,0.1542029792460409,0.1843873328229553
GENE_06510,0.6252195293345171,0.0045268485719044535,0.014348172969586223
GENE_06511,0.5096770814946003,0.02300784231534524,0.042332736550773215
GENE_06512,0.48467832833158475,0.027365249072360227,0.04814374970015654
GENE_06513,0.29862918964773133,0.11605095786454758,0.1456462824605266
GENE_06514,0.3665152332056678,0.08287396468183708,0.11170503394236027
GENE_06515,0.5715994273956424,0.003917244636175585,0.013136299920105917
GENE_06516,0.5391497624537491,0.008151947001826962,0.020870320025158633
GENE_06517,0.5231434561737602,0.015925248033787923,0.032903405028487445
GENE_06518,0.5184185059992377,0.02586390545216221,0.04614434514212705
GENE_06519,0.6719620609430361,0.0008090122771926586,0.005348058534089451
GENE_06520,0.3651974369069233,0.0920034963502142,0.12144414076869874
GENE_06521,0.364405064416613,0.052846455598904565,0.07820993872858453
GENE_06522,0.19398211456930703,0.3953554395704816,0.420769944200172
GENE_06523,0.6885117458418941,0.006088921980417154,0.017372102654542525
GENE_06524,0.7477715683051223,0.00043045935091315943,0.0038127489009137237
GENE_06525,0.362285964201682,0.08173263103813963,0.11061392751135421
GENE_06526,0.5088778794243858,0.008006238246015195,0.0206293178201886
GENE_06527,0.6154972602172544,0.0013021604727328213,0.006978351943905795
GENE_06528,0.4961889937399917,0.02414082217398635,0.04389240395270245
GENE_06529,0.5133351415407237,0.020106539304728416,0.038533038146279064
GENE_06530,0.6612343754719854,0.0024570160978781693,0.010009948333006068
GENE_06531,0.12601909331193184,0.5510294891557175,0.5694806626247597
GENE_06532,0.5044648135814525,0.02211538798718904,0.04118321785323843
GENE_06533,0.6356041012098208,0.01089544036129528,0.025385462165180055
GENE_06534,0.4832622017862773,0.01399513047546507,0.030055983075489474
GENE_06535,0.3126407166968015,0.09733929211067933,0.1266778918670996
GENE_06536,0.3649240952439232,0.08132834134871673,0.1101860741752022
GENE_06537,0.5394615766855857,0.009400634325228007,0.022917197282369593
GENE_06538,0.2161743453256042,0.28614274077068863,0.31436845125013224
GENE_06539,0.4646319868360358,0.024741786602636748,0.044638998000881884
GENE_06540,0.38157666463833273,0.09611665767949318,0.12556062400978862
GENE_06541,0.5335334327475412,0.007273570841769297,0.019329181083628213
GENE_06542,0.5359551744751228,0.005136861694409539,0.015574755151243708
GENE_06543,0.17858462653995488,0.39214987655784983,0.4177139716210586
GENE_06544,0.6395497591922874,0.0012104677930180581,0.0067435531644460065
GENE_06545,0.7180674837268413,0.0004164865825286186,0.0037622997518393726
GENE_06546,0.5316747607051129,0.014069953238240018,0.03014128799965728
GENE_06547,0.7130403512442713,0.00035275940212441375,0.0034584255110236646
GENE_06548,0.3689052229745009,0.08255494709801725,0.11139515193363547
GENE_06549,0.40693058077785516,0.059835055825566114,0.08611838777427477
GENE_06550,0.3414852344958561,0.0879723971751971,0.11704682966364702
GENE_06551,0.6928265612872071,0.0007657854208638384,0.005160279116333143
GENE_06552,0.4406551485779753,0.021124092797560366,0.039841744242852445
GENE_06553,0.5531562258909872,0.005444566418054448,0.016117721782280783
GENE_06554,0.6648885258377994,0.00039258195546450003,0.0036587321105731596
GENE_06555,0.4060285457385566,0.05152644383991827,0.07672192352578659
GENE_06556,0.1673126248261365,0.43352385818772265,0.45662930080863984
GENE_06557,0.4301736333341797,0.037045255014036715,0.05994582609642807
GENE_06558,0.4818869159525452,0.03831047461147164,0.061399085470505
GENE_06559,0.6195267785162528,0.0022025337224856533,0.009441815514426688
GENE_06560,0.2974131173945338,0.18893143540451926,0.21940707862561754
GENE_06561,0.6162439847188903,0.0032805139417513233,0.01177499620154818
GENE_06562,0.46972224977909605,0.03859575359356976,0.061713708975967
GENE_06563,0.49543831214457423,0.026925455774384443,0.04753788095759965
GENE_06564,0.6717965752275363,0.001262794481389156,0.006881713795036272
GENE_06565,0.5450345138945876,0.011464804212922213,0.02627734176695442
GENE_06566,0.38362738680438735,0.07172284060582411,0.09947689404413886
GENE_06567,0.38939002675814915,0.06155979500316082,0.088103737374671
GENE_06568,0.09199293553212318,0.6578525735885583,0.6715522392696593
GENE_06569,0.9309799026403827,6.205414417732877e-05,0.0012901069475536127
GENE_06570,0.20928397640909946,0.27528483936350173,0.30364531145323376
GENE_06571,0.2656130703085191,0.22169792569143845,0.251472238760706
GENE_06572,0.40140446434740085,0.09642774973462392,0.12580267414823734
GENE_06573,0.6549873768274068,0.0018408528017009784,0.008558125530920401
GENE_06574,0.44158289712333776,0.05550801057137386,0.08115206223885067
GENE_06575,0.7400329721864534,0.0003287076709200403,0.0033337491979720116
GENE_06576,0.7771778769767135,0.0010014966736851432,0.006095536662721505
GENE_06577,0.6179445212632633,0.007098138131432509,0.01905029020781672
GENE_06578,0.3512467574213929,0.086705237830781,0.11571498442650609
GENE_06579,-0.015115448220899275,0.939859634299472,0.9427822593033122
GENE_06580,0.3671717296323269,0.09623981012057779,0.12566478209544416
GENE_06581,0.2923879392502622,0.14710883302793284,0.17726091460167834
GENE_06582,0.866614798881165,5.666118124490474e-05,0.0012264324944784575
GENE_06583,0.4929523256100605,0.01617795435647113,0.03327427880804428
GENE_06584,0.3357072035975781,0.11029631309620969,0.139792538778466
GENE_06585,0.6150570670157887,0.004686946731360186,0.014701840437139856
GENE_06586,0.6781358816332403,0.0006572185992950518,0.004811573754687882
GENE_06587,0.778706440904271,0.0006805359790591995,0.004892422566924511
GENE_06588,0.740501076314267,0.00022847915552939328,0.002751312195075464
GENE_06589,0.4855123755030304,0.02131073016788618,0.04008790475524113
GENE_06590,0.35059583903620073,0.10859290977927231,0.13818807801712768
GENE_06591,0.41730106495729746,0.025818258061061857,0.04608757240460881
GENE_06592,0.2663537148097319,0.21384451679575064,0.24386419978988555
GENE_06593,0.7294254304261099,0.0028584540066734078,0.01087377735588004
GENE_06594,0.8864940291262622,2.339908271936526e-05,0.0008045436025572662
GENE_06595,0.5224226028580894,0.029896783268634708,0.05136021863706358
GENE_06596,0.39673214181305116,0.06348966772764744,0.09019317605334151
GENE_06597,0.4507588182882847,0.03379433630755567,0.056090184742830985
GENE_06598,0.4450202440681448,0.04596612211251326,0.07052181974917653
GENE_06599,0.606890914983099,0.0012209996144318868,0.0067641937944383545
GENE_06600,0.43095958101511656,0.037135663874022624,0.06001238505821368
GENE_06601,0.7673860472091336,0.001572898915925302,0.007752089284994096
GENE_06602,0.8240867774740899,0.00015689776644427382,0.0022510439948963245
GENE_06603,0.673485386804666,0.002366491099294624,0.009795411789093853
GENE_06604,0.873830271332559,6.901708713035966e-05,0.0013586040773692846
GENE_06605,0.4266236431975665,0.04937036036458219,0.07433056363231284
GENE_06606,0.9661479775320299,1.5807247339189612e-05,0.0006784226325832451
GENE_06607,0.5234244064269395,0.008702474820600558,0.021716963006227444
GENE_06608,0.6619994435944934,0.0022027755595157464,0.009441815514426688
GENE_06609,0.4827106182724803,0.016266853434623633,0.033391251647898544
GENE_06610,0.4219159658056064,0.05221868689048228,0.0775102967054806
GENE_06611,0.5655149424344081,0.01140768877077214,0.026206498439632755
GENE_06612,0.2592418311273015,0.21116837861944596,0.24111484199525685
GENE_06613,0.4069761926066162,0.06598116427336982,0.09295740247023081
GENE_06614,0.7052211154150987,0.002401677501804158,0.009866419485663896
GENE_06615,0.42281209515676554,0.05166857428250965,0.07685344977318109
GENE_06616,1.0580472761073336,8.018631397684888e-08,2.5058223117765274e-05
GENE_06617,0.8199307990010958,0.0001598405636757747,0.0022665449996098794
GENE_06618,0.34367103749738703,0.10602449010002883,0.13573740891054772
GENE_06619,0.5476004581938057,0.008359890280841836,0.021179815304072227
GENE_06620,-0.014192547887371454,0.9488230745411484,0.951201077234234
GENE_06621,0.6007740549777347,0.002781577639888403,0.010739682007291132
GENE_06622,0.1532516611153767,0.4951338276660421,0.5156569752822767
GENE_06623,0.4065266903510967,0.040191929758078185,0.0635847646860911
GENE_06624,0.5993675816853656,0.005428005102525099,0.016095362138448296
GENE_06625,0.3787988252338206,0.08552314193039351,0.11446911222968732
GENE_06626,0.49937496083309885,0.024484136509247446,0.04436041831012882
GENE_06627,0.6447928637440654,0.0060024086085837935,0.017224287194089503
GENE_06628,0.45273082221691574,0.029031682232321353,0.05026718726552701
